internalTaxonId,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,taxonomicNotes
13317979,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurginus,montanus,,,,"Giraud, 1861",
13317994,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurginus,schwarzi,,,,"(Warncke, 1972)",
13318107,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurginus,sericatus,,,,"(Warncke, 1972)",
13318189,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurgus,canescens,,,,"Latreille, 1811",
13318331,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurgus,corsicus,,,,"Warncke, 1972",
13318348,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurgus,dentipes,,,,"Latreille, 1811",
13318373,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurgus,meridionalis,,,,"Patiny, Ortiz-Sánchez &amp; Michez, 2005",
13318400,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Panurgus,siculus,,,,"Morawitz, 1871",
13318434,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ANDRENIDAE,Simpanurgus,phyllopodus,,,,"(Warncke, 1972)",
13318758,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Ceratina,cypriaca,,,,"Mavromoustakis, 1949",
13320156,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Ceratina,gravidula,,,,"Gerstäcker, 1869",
13320615,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Ceratina,teunisseni,,,,"Terzo and Rasmont, 1997",
13322492,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Dasypoda,frieseana,,,,"Schletterer, 1890",
13322507,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Dasypoda,iberica,,,,"Warncke, 1973",<em>Dasypoda iberica</em>&#160;is only from the male. Female of this species is still undescribed.
13322511,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Dasypoda,morotei,,,,"Quilis, 1928",
13322514,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Dasypoda,pyriformis,,,,"Radoszkowski, 1887",
13323697,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Macropis,europaea,,,,"Warncke, 1973",
13324055,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,hispanica,,,,"Friese, 1900",
13324172,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,iberica,,,,"Warncke, 1973",
13324176,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,kastiliensis,,,,"Warncke, 1973",
13324617,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,murciana,,,,"Warncke, 1973",
13324627,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,seitzi,,,,"Alfken, 1927",
13324630,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,tomentosa,,,,"Friese, 1900",
13324644,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,MELITTIDAE,Melitta,udmurtica,,,,"Sitdikov, 1986",
13325442,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,carinthiacus,,,,"Blüthgen, 1936",
13325451,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,centaureae,,,,"Ebmer, 1985",
13326742,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,concinnus,,,,"Brullé, 1839",
13326783,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,crenicornis,,,,"Blüthgen, 1923",
13326801,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,frontalis,,,,"Smith, 1853",
13338014,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,fumatipennis,,,,"Blüthgen, 1923",
13338036,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,gruenwaldti,,,,"Ebmer, 1975",
13338039,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,holomelaenus,,,,"Blüthgen, 1936",
13338042,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,inpilosus,,,,"Ebmer, 1975",
13338045,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,jaramielicus,,,,"Blüthgen, 1923",
13338059,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,langobardicus,,,,"Blüthgen, 1944",
13338089,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,lussinicus,,,,"Blüthgen, 1936",
13338095,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,mediterranellus,,,,"Strand, 1909",
13338098,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,microcardia,,,,"Pérez, 1896",
13338107,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,nicosiae,,,,"Blüthgen, 1923",
13338125,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,ponticus,,,,"Blüthgen, 1934",
13338131,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,pseudotetrazonius,,,,"Strand, 1921",
13338143,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,pyrenaeus,,,,"Pérez, 1903",
13338171,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,rossicus,,,,"Ebmer, 1978",
13339445,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,tridivisus,,,,"Blüthgen, 1923",
13357787,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,HALICTIDAE,Halictus,quadripartitus,,,,"Blüthgen, 1923",
