species.i.	n.gps	CHELSA_bio10_1	CHELSA_bio10_2	CHELSA_bio10_3	CHELSA_bio10_4	CHELSA_bio10_5	CHELSA_bio10_6	CHELSA_bio10_7	CHELSA_bio10_8	CHELSA_bio10_9	CHELSA_bio10_10	CHELSA_bio10_11	CHELSA_bio10_12	CHELSA_bio10_13	CHELSA_bio10_14	CHELSA_bio10_15	CHELSA_bio10_16	CHELSA_bio10_17	CHELSA_bio10_18	CHELSA_bio10_19	CHELSA_bio10_1SD	CHELSA_bio10_2SD	CHELSA_bio10_3SD	CHELSA_bio10_4SD	CHELSA_bio10_5SD	CHELSA_bio10_6SD	CHELSA_bio10_7SD	CHELSA_bio10_8SD	CHELSA_bio10_9SD	CHELSA_bio10_10SD	CHELSA_bio10_11SD	CHELSA_bio10_12SD	CHELSA_bio10_13SD	CHELSA_bio10_14SD	CHELSA_bio10_15SD	CHELSA_bio10_16SD	CHELSA_bio10_17SD	CHELSA_bio10_18SD	CHELSA_bio10_19SD	area	max_lat	min_lat	abs_max_lat	abs_min_lat	length_lat	median_lon	median_lat
Lasioglossum zonulum	2	134	83	254.5	8418	300.5	-25.5	325.5	230.5	20.5	247	20.5	987	100	68	11.5	295	209.5	281	216.5	11.3137084989848	1.4142135623731	0.707106781186548	149.906637611548	7.77817459305202	13.4350288425444	6.36396103067893	33.2340187157677	13.4350288425444	9.89949493661167	13.4350288425444	178.19090885901	22.6274169979695	16.9705627484771	0.707106781186548	65.0538238691624	51.618795026618	84.8528137423857	61.5182899632296	NA	39.6499	38.7548	39.6499	38.7548	0.895099999999999	-76.8853	39.20235
Macropis ciliata	1	113	83	256	8374	278	-47	325	192	0	225	0	1267	126	77	14	377	242	351	242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.6983	39.6983	39.6983	39.6983	0	-77.9778	39.6983
Megachile addenda	18	134.823529411765	81.4705882352941	252.058823529412	8357.94117647059	299.058823529412	-23.3529411764706	322.294117647059	241.176470588235	37	247.117647058824	22.2352941176471	1129.94117647059	116.941176470588	75.4117647058823	12.8823529411765	341.529411764706	232.705882352941	338.058823529412	244.647058823529	7.78006502316696	7.51762634628464	15.8329979324641	205.76092637702	8.58392821087244	11.3299447067858	13.2512485538267	19.6157949562261	39.3621010618082	7.03457846055093	9.51005659660279	81.8195198197191	7.96453536180308	5.69054944106248	0.927520413601263	21.4012781366523	18.1341001495882	23.0067125754509	13.9281243194776	1.93148397000001	39.6983	38.2789	39.6983	38.2789	1.4194	-76.7766	39.0613
Megachile apicalis	17	125.176470588235	83.0588235294118	254.411764705882	8427.17647058824	290.823529411765	-36.2941176470588	326.647058823529	208.705882352941	11.5294117647059	237.764705882353	11.0588235294118	924.470588235294	91.4117647058823	58.7058823529412	13.4117647058824	271.411764705882	182	255.588235294118	197	4.85071250072666	1.02899151085505	0.507299656195892	69.5047078388558	6.40542049866407	5.09613463669222	2.57247877713763	16.3239268632059	4.31737256700796	5.69571562409749	4.52037869314195	156.887745556759	15.2071480870404	10.5283231445133	1.54348726628258	45.7849031116281	32.9753695961092	49.1160091308443	35.4330354330531	0.180880639999996	39.6468	39.2717	39.6468	39.2717	0.375099999999996	-77.7373	39.6334
megachile brevis	1	136	84	257	8441	303	-24	327	249	23	249	23	1114	116	73	13	338	225	338	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.0668	39.0668	39.0668	39.0668	0	-76.7965	39.0668
Megachile brevis	540	136.987012987013	82.6734693877551	253.959183673469	8401.03525046382	302.515769944341	-22.2430426716141	324.688311688312	246.61038961039	30.4230055658627	249.643784786642	23.7847866419295	1077.66604823748	111.892393320965	72.3766233766234	12.8441558441558	326.638218923933	223.363636363636	325.701298701299	235.547309833024	5.0101957553838	4.45058172803595	9.40053605613961	112.680572391608	5.53169575354622	6.59998330092775	7.41314470589578	14.0624061710662	25.0446276296118	4.68875239607127	5.83876216232712	65.4465911921073	6.67428049289203	5.03603104156155	1.08975380981304	18.5593818743495	15.4471594381514	19.8331754797701	14.2927142122315	4.10260042215	39.719	38.1578	39.719	38.1578	1.5612	-76.6737	39.0247
Megachile campanulae	59	135.542372881356	80.8983050847458	251.728813559322	8310.40677966102	298.406779661017	-21.9152542372881	320.457627118644	243.542372881356	39.9661016949153	247.186440677966	23.7457627118644	1064.64406779661	111.966101694915	72.271186440678	13.2881355932203	326.406779661017	222.576271186441	325.135593220339	236.067796610169	11.1096758602864	7.14310594874342	14.2850663625298	198.899829115586	13.0041354749408	13.2056520495937	12.6044902151059	20.39635027688	37.6604457743202	11.8605032402845	11.401139114805	93.9865659350909	11.5757864135845	7.40417055932243	1.00087629635626	31.7713374644222	22.2928807174804	32.5483500440544	24.023597886374	3.28119137500001	39.6392	38.1668	39.6392	38.1668	1.4724	-76.7989	39.0265
Megachile concinna	28	137.5	83.9285714285714	255	8485.85714285714	305.107142857143	-23.1428571428571	328.25	251.178571428571	23.3928571428571	251.178571428571	23.2142857142857	1109.64285714286	115.25	76.1071428571429	12.3571428571429	337.714285714286	234.5	337.714285714286	244.714285714286	1.64429428743875	0.539449062475125	1.88561808316413	57.4273868629312	1.52362350055011	1.77876956462077	1.35058286457147	1.58823385321141	1.77094420754675	1.58823385321141	1.77131762752086	40.2107543065877	4.3514578229813	4.26301306862651	0.78004205557496	12.4925374549565	13.0056967575039	12.4925374549565	12.3283988412696	0.192377295	39.2967	38.732	39.2967	38.732	0.564700000000002	-76.5469	39.2663
Megachile exilis	193	136.683937823834	82.0725388601036	253.564766839378	8349.99481865285	300.979274611399	-21.4507772020725	322.523316062176	246.165803108808	40.2901554404145	248.901554404145	24.279792746114	1067.28497409326	110.751295336788	72.3730569948187	12.839378238342	324.60621761658	224.569948186529	323.585492227979	238.492227979275	5.10704181297229	5.70497975819816	10.7871066011958	173.802944493701	4.96651133973712	8.66860426560379	10.5791030942983	12.1352392978136	38.5749913112526	4.1877360217557	7.12349808428571	63.0788745021887	9.47806188877928	6.339829410976	1.131970823269	25.418791496448	18.6317529283962	26.8160049552811	16.213137410685	2.17860706500001	39.6789	37.9901	39.6789	37.9901	1.6888	-76.8422	39.032
Megachile frugalis	26	132.153846153846	84.2692307692308	256.769230769231	8442.76923076923	299.076923076923	-28.2692307692308	327.423076923077	236.5	22.0384615384615	245.230769230769	18.5384615384615	1024.07692307692	103.153846153846	67.8846153846154	12.6923076923077	304.653846153846	211.230769230769	299.653846153846	224.807692307692	6.22698840655614	0.724303378851283	2.1597720677459	50.6756807096325	6.92775910044844	6.37844929309745	1.50128150386467	20.7716152477365	18.4162553614588	6.55626535343219	6.27522601493058	98.7282829089712	10.2320762612182	7.78884804359116	1.15824801382884	29.1340931661753	23.5241283660971	32.9350176046011	23.2276029426529	0.764549995	39.6789	38.9025	39.6789	38.9025	0.776399999999995	-77.1586	39.0449
Megachile gemula	17	131.941176470588	83	256.235294117647	8358.29411764706	296.705882352941	-27.2941176470588	324.117647058824	236.058823529412	33.7058823529412	243.764705882353	19.1764705882353	1065.11764705882	109.705882352941	71.5294117647059	13	320.529411764706	219.882352941176	316.647058823529	234.235294117647	13.320428804262	1.6583123951777	1.78638642812473	163.758879417988	15.503083184815	13.4385857974451	5.99877438462617	23.9360360863993	32.9900831801815	14.7246791635875	12.8706803147583	91.4151808734066	10.6287623096621	7.77911986553447	1	29.0325628541876	23.5978874926898	32.6323098639803	22.9715296937446	2.18476948	39.6408	38.2789	39.6408	38.2789	1.3619	-76.7979	39.0477
Megachile georgica	7	138.142857142857	84.5714285714286	258.142857142857	8413.28571428571	304.857142857143	-22	327	250.428571428571	25.2857142857143	250.428571428571	24.5714285714286	1057.85714285714	109.714285714286	70.2857142857143	13.1428571428571	321.714285714286	216.285714285714	321.714285714286	232.857142857143	3.02371578407382	0.786795792469443	2.67261241912424	43.5687743141587	2.41029537806548	3.05505046330389	0.577350269189626	1.98805959477601	3.3523268393901	1.98805959477601	3.20713490294909	100.933028243862	11.2207291164506	6.42168943799801	1.0690449676497	30.5216550758872	19.6019921242229	30.5216550758872	22.4234146331357	0.0393516399999995	39.0843	38.5431	39.0843	38.5431	0.541199999999996	-76.8211	39.0069
Megachile inermis	10	88.2	81.1	260.1	7995.8	245.1	-67.9	313	193.9	71.5	195.1	-19.9	1290.5	131	88.6	14	384.4	268.2	368.2	300.1	1.68654808542314	0.316227766016838	0.737864787372622	28.9819867427262	1.91195071996	1.19721899973786	0.816496580927726	1.66332999331662	22.1973471888472	1.91195071996	1.19721899973786	67.5857480045411	7.6303487615064	3.71782493162632	0	21.1880469447595	12.488216668346	20.1262680759913	18.345147708439	0.00573156500000121	39.5451	39.2992	39.5451	39.2992	0.245899999999999	-79.3157	39.5393
Megachile inimica	25	139.2	80.76	251.16	8322.24	302.32	-18.04	320.64	248.6	58.8	251.32	27.28	1075.76	114.84	73.48	13.2	333.32	227	332.28	238.08	3.67423461417477	5.64417103449804	10.2293694820355	172.611867108454	4.35622160440291	7.58551250740515	10.6961052101532	11.438239957849	52.578512721453	2.52850416913505	5.81320336246147	77.2993531667633	10.769091574192	7.10703876449257	1.11803398874989	30.5923737773539	22.1378258492864	33.6706103300787	18.5110777644091	0.490056520000004	39.4317	38.3724	39.4317	38.3724	1.0593	-76.6722	38.879
Megachile latimanus	10	113.4	83.3	256.5	8336.3	278.4	-46	324.4	198.1	22.5	225.2	1	1097	107.1	69.7	12.6	318.1	215.9	301.6	242	18.2586357041751	1.15950180872841	2.79880927062444	235.115125464574	23.1286258418725	15.6773013550731	7.50111102881877	13.1609692314476	36.5308089152157	21.368720650105	15.2169496140178	130.88247484756	15.7370758260725	10.6983903254441	0.966091783079296	43.2523602438834	31.1606946149936	44.212114981203	38.4447655734822	0.426298785000002	39.7128	39.2992	39.7128	39.2992	0.413600000000002	-77.7373	39.6334
Megachile mendica	865	136.389339513326	81.6581691772885	252.331402085747	8360.93742757822	300.662804171495	-21.8227114716107	322.628041714948	244.389339513326	41.1460023174971	248.730011587486	23.8760139049826	1073.67207415991	111.485515643105	72.7172653534183	12.7995365005794	325.840092699884	224.104287369641	324.066048667439	235.237543453071	7.61708163445138	6.93407470422897	14.5387401118926	179.794664465253	9.06926658026075	10.3294835635881	11.9809207079364	17.7014812494989	38.9451932662756	7.57867418722168	8.76092182056079	80.0071211809324	9.44464695397938	6.78156132107848	1.3210414819316	26.0833469730889	20.5003144714925	28.3352738451849	18.2334787944258	4.71432328500001	39.719	37.9901	39.719	37.9901	1.7289	-76.6961	39.0312
Megachile montivaga	16	133.5	83.75	254.875	8482.6875	301.25	-27.3125	328.375	240.6875	19.25	247.0625	19.0625	1115.875	112.9375	73	12.375	329.875	227.4375	327.375	238.625	5.09901951359278	0.577350269189626	2.5	67.337675190045	4.41965307839126	5.51021778154004	1.85741756210067	17.5526588679132	5.92733779477206	4.4342417615642	5.74419997330641	101.74011008447	10.1552531562077	6.78232998312527	1.08781125813871	27.0699710626615	23.0361129533609	29.4615568721908	17.9104252694718	0.758208920000004	39.7055	38.9767	39.7055	38.9767	0.7288	-76.770685	39.150685
Megachile mucida	4	139.5	81	252	8353	303.5	-18.5	321.5	251.75	27.5	251.75	27	1033.75	108.25	70.75	12.5	315.5	217.5	315.5	226.75	2.38047614284762	4.76095228569523	10	106.408019747887	3.69684550213647	4.12310562561766	6.80685928555405	1.5	3.78593889720018	1.5	4.24264068711928	31.3302303428068	3.947573094109	2.3629078131263	0.577350269189626	9.67815409397198	9.4339811320566	9.67815409397198	2.87228132326901	0.26779447	39.048	38.5361	39.048	38.5361	0.511900000000004	-76.6562	39.04135
Megachile petulans	18	139.166666666667	79.9444444444444	249.944444444444	8282.72222222222	301.055555555556	-17.2777777777778	318.5	250.722222222222	54.4444444444444	250.722222222222	27.7777777777778	1082.83333333333	113.777777777778	74.9444444444444	12.8888888888889	332.777777777778	231.777777777778	332.777777777778	242.111111111111	4.14799739066229	7.81756861722155	15.3946981791182	208.187078074323	6.07281524231721	8.94956821538503	13.7423775663628	3.13998043372614	49.6271062344221	3.13998043372614	6.78714663736715	56.8788702626286	9.39058073475478	6.06312113589171	1.13183291683622	23.4409283984873	17.4138401872005	23.4409283984873	14.7842877203703	1.19617401	39.2366	38.2169	39.2366	38.2169	1.0197	-76.63285	38.88935
Megachile pugnata	15	125.5	83.2142857142857	255.071428571429	8395.85714285714	290.928571428571	-34.5714285714286	325.571428571429	232.857142857143	37.5714285714286	237.928571428571	12.6428571428571	1092.64285714286	111.357142857143	75	12.5	324.714285714286	230.928571428571	319.5	247.5	18.6949190958399	1.18831305306637	2.52569215842329	219.180240947897	23.3517065286929	16.9147831824676	6.44162289291336	25.7408897785878	36.1550385587792	21.6633838031411	16.5138969116557	138.296563805611	14.2429855494779	9.51112708681461	1.01904933073014	40.7061298945136	29.2665844784281	40.6272928347056	36.458089742776	1.29682536	39.6827	39.1917	39.6827	39.1917	0.491	-76.5972	39.244
Megachile relativa	5	109.6	82.4	257	8239.8	271.6	-49.4	321	200.2	14.4	219.6	-2	983	99	64.4	14.2	293.2	198.4	281.8	215.6	21.5127868952398	0.894427190999916	2.82842712474619	186.528013981815	25.0858525866673	19.641792178923	5.65685424949238	31.7285360519517	30.9241006336482	23.9227924791401	19.157244060668	181.120125883348	19.5703857907809	13.6674796506159	0.447213595499958	55.9928566872597	40.5314692553823	60.956541896666	46.1930730737846	0.450176006449998	39.6983	38.9761	39.6983	38.9761	0.722200000000001	-78.5603	39.6975
Megachile rotunda	4	127.25	83.5	254.5	8466	294.25	-33.5	328	208	13.5	240.75	12.75	896	87.25	58.75	11.25	255.25	182	242.75	193	5.67890834580027	1	0.577350269189626	83.4625664594613	8.22090830342568	5.19615242270663	2.70801280154532	6.68331255192114	4.72581562625261	7.22841614740048	4.7169905660283	108.348204107559	7.08872343937891	9.9121138007995	2.06155281280883	24.7302109439716	29.698484809835	31.8995820244299	24.5220988769994	0.139509745000001	39.6789	39.4317	39.6789	39.4317	0.247199999999999	-77.4389	39.46745
Megachile rotundata	214	135.461165048544	80.5	249.291262135922	8355.09708737864	299.043689320388	-22.3834951456311	321.325242718447	242.932038834951	36.9126213592233	247.679611650485	22.9417475728155	1051.39805825243	109.194174757282	70.7184466019417	13.1747572815534	319.169902912621	218.543689320388	317.131067961165	229.606796116505	6.32192827961739	10.1225418575838	22.5998623211698	217.541429283918	9.84083250397546	10.8615912869773	16.367309586842	16.9292715968078	44.6836264650774	6.04650851436618	7.99002456447086	108.547288991622	12.3640377432153	8.99530227068757	1.41025639921685	34.5341862011528	27.0480247505781	37.4450792081239	24.6729980269176	3.58163882999998	39.705	38.1685	39.705	38.1685	1.5365	-76.8659	38.9932
Megachile sculpturalis	118	138.286956521739	83.0608695652174	255.547826086957	8370.50434782609	303.452173913043	-21.0173913043478	324.486956521739	247.652173913043	36.104347826087	250.252173913043	25.6173913043478	1024.48695652174	107.75652173913	69.6521739130435	13.2869565217391	314.626086956522	213.878260869565	313.226086956522	224.573913043478	7.5111206646175	2.3218525442464	3.86900295026226	96.3287840162711	8.27196011716783	7.93833979803375	4.75240514803563	13.710057441791	29.2893531680159	7.82578226375258	7.66809591028943	78.0963603187879	8.61820930676583	6.7356650621255	1.21225625071241	24.8403537243387	21.0447092263727	27.104431200343	19.7035311064425	2.637362785	39.705	38.3864	39.705	38.3864	1.3186	-76.678	38.8993
Megachile texana	35	136.714285714286	79.8571428571429	246.657142857143	8399.31428571429	300.6	-21.3714285714286	321.971428571429	246.885714285714	37.8285714285714	249.742857142857	23.7428571428571	1106.08571428571	114.685714285714	76.4571428571429	12.2571428571429	334.742857142857	235.457142857143	333.371428571429	243.742857142857	5.6546255327799	10.976292251787	24.3261452872792	241.180646407793	10.9496172374681	10.5721212582509	18.0871838185881	14.8398736092831	46.072504058843	5.85783967980396	7.17160601072795	48.8005372611285	6.5788047751022	5.47369569284	0.852085922996071	17.7156342669121	15.8640230361266	20.8172520567263	14.568989744827	2.01349674	39.7008	38.3885	39.7008	38.3885	1.3123	-76.5314	39.244
Megachile xylocopoides	34	141.382352941176	76.5294117647059	242.941176470588	8214.26470588235	300.147058823529	-12.7352941176471	313.264705882353	252.441176470588	95.9705882352941	252.441176470588	31.0294117647059	1101.08823529412	117.323529411765	78.0588235294118	12.6176470588235	341.647058823529	241.088235294118	341.647058823529	245.176470588235	2.53478474230842	9.78011369493821	21.2288271368033	238.976137876051	8.47860892299923	8.74316641736748	16.7464312318112	1.81226756454178	38.954118539105	1.81226756454178	5.4466297286551	41.3992882730937	6.68657899683589	4.14831967786146	1.61460579450767	17.4040788548062	12.3640918181811	17.4040788548062	11.5272288668003	1.497754685	39.6583	38.1879	39.6583	38.1879	1.4704	-76.2369	38.6904
Melecta pacifica	1	137	84	257	8433	304	-24	327	250	23	250	23	1117	117	71	14	343	221	343	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.0353	39.0353	39.0353	39.0353	0	-76.8735	39.0353
Meliplebeia beccarii	18	130	84	255	8521	299	-31	330	210	15	244	15	1099	106	71	10	314	223	294	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5035	39.5035	39.5035	39.5035	0	-77.3245	39.5035
Melissodes agilis	43	137.093023255814	84.2558139534884	257.53488372093	8420.09302325581	304.255813953488	-23.2093023255814	326.813953488372	250.046511627907	31.4186046511628	250.046511627907	23.4883720930233	1004.53488372093	102.976744186047	66.953488372093	12.2558139534884	299.093023255814	209.860465116279	299.093023255814	225.46511627907	2.03322349611659	1.73332907402152	3.04997140665209	60.46794268886	0.978166975127067	3.51566656644555	3.40347031546646	1.75869930795857	29.2022769481941	1.75869930795857	2.90625018605841	54.3780193851161	7.95070638399065	5.15453331854635	0.789605786387045	23.9908851277674	14.5366227088178	23.9908851277674	10.3448833389111	0.509913730000003	39.2967	38.4447	39.2967	38.4447	0.852000000000004	-77.4016	39.0772
