"obs_full","gs","genus.x","species.x","verbiage","long_key","exclude","verb_length","has_nonNative_ssp","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus.y","species.y","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","verbatim_name","matchNote","acceptedUsageKey","verbatim_kingdom"
"Smilax ecirrata (Engelm.flex Kunth) S. Watson, Upright Carrion- flower,  S1S3/G5 (Cass 80-88 BALT) ","Smilax ecirrata","Smilax","ecirrata"," (Engelm.flex Kunth) S. Watson, Upright Carrion- flower,  S1S3/G5 (Cass 80-88 BALT) ","Smilax ecirrata (Engelm.flex K",FALSE,85,FALSE,5295258,"Smilax ecirrhata (Engelm. ex Kunth) S.Watson","Smilax ecirrhata","SPECIES","ACCEPTED",96,"FUZZY","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax ecirrhata",6,7707728,196,1172,7702,2740627,5295258,FALSE,"Liliopsida","Smilax ecirrata","possible synonymy or misspelling",NA,NA
"Smilax glauca Walter, Cat Greenbrier (Hitchcock 12709 US)  [Smilax glauca var. leurophylla S. F. Blake] ","Smilax glauca","Smilax","glauca"," Walter, Cat Greenbrier (Hitchcock 12709 US)  [Smilax glauca var. leurophylla S. F. Blake] ","Smilax glauca Walter, Cat Gree",FALSE,91,FALSE,5295374,"Smilax glauca Walter","Smilax glauca","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax glauca",6,7707728,196,1172,7702,2740627,5295374,FALSE,"Liliopsida","Smilax glauca","unambiguous",NA,NA
"Smilax herbacea L., Smooth Carrionflower (Blake s.n. US) ","Smilax herbacea","Smilax","herbacea"," L., Smooth Carrionflower (Blake s.n. US) ","Smilax herbacea L., Smooth Car",FALSE,42,FALSE,5295311,"Smilax herbacea L.","Smilax herbacea","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax herbacea",6,7707728,196,1172,7702,2740627,5295311,FALSE,"Liliopsida","Smilax herbacea","unambiguous",NA,NA
"Smilax laurifolia L., Laurel Greenbrier (Knapp 539 DOV) ","Smilax laurifolia","Smilax","laurifolia"," L., Laurel Greenbrier (Knapp 539 DOV) ","Smilax laurifolia L., Laurel G",FALSE,39,FALSE,5295268,"Smilax laurifolia L.","Smilax laurifolia","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax laurifolia",6,7707728,196,1172,7702,2740627,5295268,FALSE,"Liliopsida","Smilax laurifolia","unambiguous",NA,NA
"Smilax pseudochina L., Bamboo Vine, •  S2/G4G5 (Norton  278 US) ","Smilax pseudochina","Smilax","pseudochina"," L., Bamboo Vine, •  S2/G4G5 (Norton  278 US) ","Smilax pseudochina L., Bamboo ",FALSE,46,FALSE,5295746,"Smilax pseudochina L.","Smilax pseudochina","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax pseudochina",6,7707728,196,1172,7702,2740627,5295746,FALSE,"Liliopsida","Smilax pseudochina","unambiguous",NA,NA
"Smilax pulverulenta Michx., Downy Carrionflower (Long  37279 PH)  [Smilax herbacea L. var. pulverulenta (Michx.) A. Gray] ","Smilax pulverulenta","Smilax","pulverulenta"," Michx., Downy Carrionflower (Long  37279 PH)  [Smilax herbacea L. var. pulverulenta (Michx.) A. Gray] ","Smilax pulverulenta Michx., Do",FALSE,103,FALSE,5295724,"Smilax pulverulenta Michx.","Smilax pulverulenta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax pulverulenta",6,7707728,196,1172,7702,2740627,5295724,FALSE,"Liliopsida","Smilax pulverulenta","unambiguous",NA,NA
"Smilax rotundifolia L., Roundleaf Greenbrier (Coville 905 US) ","Smilax rotundifolia","Smilax","rotundifolia"," L., Roundleaf Greenbrier (Coville 905 US) ","Smilax rotundifolia L., Roundl",FALSE,43,FALSE,5295375,"Smilax rotundifolia L.","Smilax rotundifolia","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax rotundifolia",6,7707728,196,1172,7702,2740627,5295375,FALSE,"Liliopsida","Smilax rotundifolia","unambiguous",NA,NA
"Smilax tamnoides L, Bristly Greenbrier (Knapp 2849 DOV)  [Smilax hispida Muhl.flex Torr.] ","Smilax tamnoides","Smilax","tamnoides"," L, Bristly Greenbrier (Knapp 2849 DOV)  [Smilax hispida Muhl.flex Torr.] ","Smilax tamnoides L, Bristly Gr",FALSE,74,FALSE,5295110,"Smilax tamnoides L.","Smilax tamnoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax tamnoides",6,7707728,196,1172,7702,2740627,5295110,FALSE,"Liliopsida","Smilax tamnoides","unambiguous",NA,NA
"Smilax walteri Pursh, Red-berried Greenbrier (Knapp 538 DOV)  SOLANACEAE (Nightshade/Potato Family) ","Smilax walteri","Smilax","walteri"," Pursh, Red-berried Greenbrier (Knapp 538 DOV)  SOLANACEAE (Nightshade/Potato Family) ","Smilax walteri Pursh, Red-berr",FALSE,86,FALSE,5295687,"Smilax walteri Pursh","Smilax walteri","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax walteri",6,7707728,196,1172,7702,2740627,5295687,FALSE,"Liliopsida","Smilax walteri","unambiguous",NA,NA
"Calibrachoa parviflora (Juss.) D’Arcy, Seaside Petunia, † (Taylor  s.n. US)  [Petunia parviflora Juss.] ","Calibrachoa parviflora","Calibrachoa","parviflora"," (Juss.) D’Arcy, Seaside Petunia, † (Taylor  s.n. US)  [Petunia parviflora Juss.] ","Calibrachoa parviflora (Juss.)",TRUE,82,FALSE,2928905,"Calibrachoa parviflora (Juss.) D' Arcy","Calibrachoa parviflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Solanales","Solanaceae","Calibrachoa","Calibrachoa parviflora",6,7707728,220,1176,7717,8254205,2928905,FALSE,"Magnoliopsida","Calibrachoa parviflora","unambiguous",NA,NA
"Capsicum annuum L., Cayenne Pepper, † Waif Reed (1964)  [Capsicum annuum var. glabriusculum (Dunal) Heiser &  Pickersgill; C. baccatum L.; C. frutescens L.] ","Capsicum annuum","Capsicum","annuum"," L., Cayenne Pepper, † Waif Reed (1964)  [Capsicum annuum var. glabriusculum (Dunal) Heiser &  Pickersgill; C. baccatum L.; C. frutescens L.] ","Capsicum annuum L., Cayenne Pe",TRUE,142,FALSE,2932944,"Capsicum annuum L.","Capsicum annuum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Solanales","Solanaceae","Capsicum","Capsicum annuum",6,7707728,220,1176,7717,2932937,2932944,FALSE,"Magnoliopsida","Capsicum annuum","unambiguous",NA,NA
"Datura inoxia Mill., Angel’s Trumpet, † (Baltars 4160 US) ","Datura inoxia","Datura","inoxia"," Mill., Angel’s Trumpet, † (Baltars 4160 US) ","Datura inoxia Mill., Angel’s T",TRUE,45,FALSE,2928755,"Datura innoxia Mill.","Datura innoxia","SPECIES","ACCEPTED",96,"FUZZY","Plantae","Tracheophyta","Solanales","Solanaceae","Datura","Datura innoxia",6,7707728,220,1176,7717,2928734,2928755,FALSE,"Magnoliopsida","Datura inoxia","possible synonymy or misspelling",NA,NA
"Datura quercifolia Kuntze, Chinese Thorn Apple, † Waif Reed  -1964","Datura quercifolia","Datura","quercifolia"," Kuntze, Chinese Thorn Apple, † Waif Reed  -1964","Datura quercifolia Kuntze, Chi",TRUE,48,FALSE,2928738,"Datura quercifolia Kunth","Datura quercifolia","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Solanales","Solanaceae","Datura","Datura quercifolia",6,7707728,220,1176,7717,2928734,2928738,FALSE,"Magnoliopsida","Datura quercifolia","unambiguous",NA,NA
"Datura stramonium L., Jimsonweed, † (Beyersdorfer 126 US)  [Datura ferox L.; D. stramonium var. tatula (L.) Torr.] ","Datura stramonium","Datura","stramonium"," L., Jimsonweed, † (Beyersdorfer 126 US)  [Datura ferox L.; D. stramonium var. tatula (L.) Torr.] ","Datura stramonium L., Jimsonwe",TRUE,98,FALSE,2928751,"Datura stramonium L.","Datura stramonium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Solanales","Solanaceae","Datura","Datura stramonium",6,7707728,220,1176,7717,2928734,2928751,FALSE,"Magnoliopsida","Datura stramonium","unambiguous",NA,NA
